fecha,licenciataria,demanda_millones_m3d
2022-10-14,Camuzzi Gas Pampeana,7.326376
2022-10-14,Distribuidora de Gas del Centro,2.678106
2022-10-15,Naturgy NOA,0.95
2022-10-15,Camuzzi Gas Pampeana,7.357867
2022-10-15,GasNea,0.383645
2022-10-15,Naturgy BAN,6.7
2022-10-15,MetroGAS,7.6831
2022-10-15,Distribuidora de Gas del Centro,2.382662
2022-10-15,Camuzzi Gas del Sur,8.602472
2022-10-15,Litoral Gas,2.665862
2022-10-15,Distribuidora de Gas Cuyana,1.906406
2022-10-16,Distribuidora de Gas Cuyana,1.479222
2022-10-16,Naturgy BAN,5.15
2022-10-16,Distribuidora de Gas del Centro,1.790598
2022-10-16,Camuzzi Gas del Sur,8.146862
2022-10-16,GasNea,0.37427
2022-10-16,Camuzzi Gas Pampeana,6.145459
2022-10-16,MetroGAS,6.1647
2022-10-16,Litoral Gas,1.788972
2022-10-16,Naturgy NOA,1.05
2022-10-17,Distribuidora de Gas del Centro,1.998267
2022-10-17,Camuzzi Gas del Sur,8.124481
2022-10-17,Distribuidora de Gas Cuyana,1.840277
2022-10-17,Litoral Gas,2.37146
2022-10-17,Camuzzi Gas Pampeana,5.822982
2022-10-17,Naturgy BAN,5.61
2022-10-17,GasNea,0.494193
2022-10-17,MetroGAS,6.6417
2022-10-17,Naturgy NOA,0.97
2022-10-18,Litoral Gas,2.351236
2022-10-18,Camuzzi Gas del Sur,7.236355
2022-10-18,Camuzzi Gas Pampeana,5.446359
2022-10-18,Naturgy NOA,0.99
2022-10-18,Distribuidora de Gas Cuyana,2.553758
2022-10-18,GasNea,0.397886
2022-10-18,Distribuidora de Gas del Centro,2.017853
2022-10-18,MetroGAS,6.0868
2022-10-18,Naturgy BAN,5.21
2022-10-19,Distribuidora de Gas del Centro,2.169332
2022-10-19,Litoral Gas,2.052885
2022-10-19,MetroGAS,5.6459
2022-10-19,Naturgy BAN,4.88
2022-10-19,Distribuidora de Gas Cuyana,2.278806
2022-10-19,Naturgy NOA,0.93
2022-10-19,GasNea,0.399216
2022-10-19,Camuzzi Gas Pampeana,4.698193
2022-10-19,Camuzzi Gas del Sur,6.781673
2022-10-20,GasNea,0.373174
2022-10-20,Distribuidora de Gas Cuyana,2.024386
2022-10-20,Naturgy NOA,0.99
2022-10-20,Litoral Gas,2.092002
2022-10-20,Distribuidora de Gas del Centro,1.974385
2022-10-20,Camuzzi Gas del Sur,8.366726
2022-10-20,Camuzzi Gas Pampeana,4.427944
2022-10-20,MetroGAS,5.2988
2022-10-20,Naturgy BAN,4.52
2022-10-21,Litoral Gas,1.657769
2022-10-21,GasNea,0.345845
2022-10-21,Distribuidora de Gas del Centro,1.625164
2022-10-21,MetroGAS,5.5505
2022-10-21,Distribuidora de Gas Cuyana,1.823761
2022-10-21,Naturgy NOA,0.94
2022-10-21,Camuzzi Gas del Sur,9.974062
2022-10-21,Naturgy BAN,4.44
2022-10-21,Camuzzi Gas Pampeana,6.523894
2022-10-22,Camuzzi Gas Pampeana,7.729434
2022-10-22,Camuzzi Gas del Sur,8.633029
2022-10-22,Naturgy NOA,0.9
2022-10-22,Naturgy BAN,5.89
2022-10-22,Distribuidora de Gas Cuyana,2.073393
2022-10-22,GasNea,0.231671
2022-10-22,MetroGAS,7.2315
2022-10-22,Litoral Gas,1.677802
2022-10-22,Distribuidora de Gas del Centro,1.767872
2022-10-23,Distribuidora de Gas Cuyana,1.511089
2022-10-23,Litoral Gas,1.580592
2022-10-23,Distribuidora de Gas del Centro,1.517265
2022-10-23,Naturgy BAN,4.86
2022-10-23,Camuzzi Gas del Sur,6.947398
2022-10-23,GasNea,0.402656
2022-10-23,Camuzzi Gas Pampeana,6.001961
2022-10-23,MetroGAS,5.8604
2022-10-23,Naturgy NOA,0.79
2022-10-24,Camuzzi Gas del Sur,6.332501
2022-10-24,Naturgy BAN,4.62
2022-10-24,Camuzzi Gas Pampeana,4.887129
2022-10-24,Litoral Gas,1.722464
2022-10-24,MetroGAS,5.4103
2022-10-24,Distribuidora de Gas del Centro,1.575791
2022-10-24,Distribuidora de Gas Cuyana,1.521515
2022-10-24,Naturgy NOA,0.87
2022-10-24,GasNea,0.346701
2022-10-25,Camuzzi Gas Pampeana,4.774767
2022-10-25,GasNea,0.324138
2022-10-25,Distribuidora de Gas Cuyana,1.80983
2022-10-25,MetroGAS,5.1466
2022-10-25,Naturgy BAN,4.26
2022-10-25,Naturgy NOA,0.88
2022-10-25,Distribuidora de Gas del Centro,1.418911
2022-10-25,Camuzzi Gas del Sur,6.934281
2022-10-25,Litoral Gas,1.953587
2022-10-26,Litoral Gas,2.211546
2022-10-26,GasNea,0.388673
2022-10-26,Distribuidora de Gas del Centro,1.513
2022-10-26,MetroGAS,5.294
2022-10-26,Naturgy BAN,4.39
2022-10-26,Naturgy NOA,0.85
2022-10-26,Camuzzi Gas del Sur,6.950896
2022-10-26,Camuzzi Gas Pampeana,4.807416
2022-10-26,Distribuidora de Gas Cuyana,1.341523
2022-10-27,Litoral Gas,1.755709
2022-10-27,Distribuidora de Gas del Centro,1.340499
2022-10-27,MetroGAS,5.1284
2022-10-27,Naturgy BAN,4.27
2022-10-27,GasNea,0.273728
2022-10-27,Camuzzi Gas Pampeana,4.619677
2022-10-27,Naturgy NOA,0.83
2022-10-27,Camuzzi Gas del Sur,7.258881
2022-10-27,Distribuidora de Gas Cuyana,1.370937
2022-10-28,Naturgy BAN,3.79
2022-10-28,Litoral Gas,1.481255
2022-10-28,Distribuidora de Gas Cuyana,1.13422
2022-10-28,MetroGAS,4.5927
2022-10-28,GasNea,0.311859
2022-10-28,Naturgy NOA,0.77
2022-10-28,Camuzzi Gas Pampeana,3.866321
2022-10-28,Camuzzi Gas del Sur,8.370015
2022-10-28,Distribuidora de Gas del Centro,1.171
2022-10-29,Camuzzi Gas Pampeana,4.015777
2022-10-29,MetroGAS,4.0292
2022-10-29,GasNea,0.219262
2022-10-29,Litoral Gas,1.17139
2022-10-29,Naturgy NOA,0.62
2022-10-29,Distribuidora de Gas Cuyana,1.011966
2022-10-29,Camuzzi Gas del Sur,9.170012
2022-10-29,Naturgy BAN,3.13
2022-10-29,Distribuidora de Gas del Centro,0.961
2022-10-30,Naturgy BAN,4.48
2022-10-30,Camuzzi Gas del Sur,10.742763
2022-10-30,Distribuidora de Gas del Centro,1.253895
2022-10-30,Naturgy NOA,0.54
2022-10-30,Camuzzi Gas Pampeana,5.885254
2022-10-30,GasNea,0.271505
2022-10-30,MetroGAS,5.2845
2022-10-30,Litoral Gas,1.318233
2022-10-30,Distribuidora de Gas Cuyana,1.625396
2022-10-31,Litoral Gas,2.11583
2022-10-31,Distribuidora de Gas del Centro,1.930235
2022-10-31,MetroGAS,7.6855
2022-10-31,GasNea,0.355479
2022-10-31,Distribuidora de Gas Cuyana,1.9161
2022-10-31,Camuzzi Gas del Sur,9.774379
2022-10-31,Camuzzi Gas Pampeana,7.507542
2022-10-31,Naturgy NOA,0.82
2022-10-31,Naturgy BAN,6.12
2022-11-01,Camuzzi Gas Pampeana,6.275022
2022-11-01,Camuzzi Gas del Sur,7.799167
2022-11-01,Litoral Gas,1.925321
2022-11-01,GasNea,0.35896
2022-11-01,MetroGAS,6.4589
2022-11-01,Distribuidora de Gas Cuyana,1.807193
2022-11-01,Distribuidora de Gas del Centro,1.863847
2022-11-01,Naturgy BAN,5.17
2022-11-01,Naturgy NOA,1.03
2022-11-02,Camuzzi Gas del Sur,5.943779
2022-11-02,Naturgy BAN,4.46
2022-11-02,GasNea,0.35598
2022-11-02,MetroGAS,5.2953
2022-11-02,Distribuidora de Gas Cuyana,1.646412
2022-11-02,Camuzzi Gas Pampeana,4.81696
2022-11-02,Distribuidora de Gas del Centro,1.526202
2022-11-02,Litoral Gas,1.946225
2022-11-02,Naturgy NOA,0.99
2022-11-03,Distribuidora de Gas Cuyana,1.485988
2022-11-03,Litoral Gas,1.6203
2022-11-03,Naturgy NOA,0.99
2022-11-03,Distribuidora de Gas del Centro,1.48293
2022-11-03,Camuzzi Gas del Sur,5.398346
2022-11-03,GasNea,0.31368
2022-11-03,MetroGAS,5.0428
2022-11-03,Naturgy BAN,4.29
2022-11-03,Camuzzi Gas Pampeana,3.934768
2022-11-04,MetroGAS,5.1688
2022-11-04,Camuzzi Gas Pampeana,3.837251
2022-11-04,Distribuidora de Gas Cuyana,1.520276
2022-11-04,Naturgy BAN,4.16
2022-11-04,Distribuidora de Gas del Centro,1.449953
2022-11-04,GasNea,0.300237
2022-11-04,Naturgy NOA,0.99
2022-11-04,Litoral Gas,1.87813
2022-11-04,Camuzzi Gas del Sur,4.131009
2022-11-05,Camuzzi Gas Pampeana,3.543157
2022-11-05,GasNea,0.198142
2022-11-05,Naturgy BAN,3.46
2022-11-05,Litoral Gas,1.18156
2022-11-05,MetroGAS,4.3369
2022-11-05,Distribuidora de Gas Cuyana,1.15661
2022-11-05,Camuzzi Gas del Sur,3.761983
2022-11-05,Distribuidora de Gas del Centro,1.151222
2022-11-05,Naturgy NOA,1.01
2022-11-06,GasNea,0.274808
2022-11-06,Camuzzi Gas del Sur,3.385241
2022-11-06,MetroGAS,3.8382
2022-11-06,Camuzzi Gas Pampeana,2.81163
2022-11-06,Naturgy NOA,0.98
2022-11-06,Litoral Gas,1.050792
2022-11-06,Naturgy BAN,3.23
2022-11-06,Distribuidora de Gas Cuyana,1.012086
2022-11-06,Distribuidora de Gas del Centro,1.147763
2022-11-07,Naturgy NOA,0.96
2022-11-07,Camuzzi Gas Pampeana,3.012504
2022-11-07,Naturgy BAN,4.04
2022-11-07,Camuzzi Gas del Sur,3.500773
2022-11-07,Distribuidora de Gas Cuyana,1.283113
2022-11-07,MetroGAS,4.6952
2022-11-07,Litoral Gas,1.537432
2022-11-07,Distribuidora de Gas del Centro,1.20606
2022-11-07,GasNea,0.342856
2022-11-08,Distribuidora de Gas Cuyana,1.085251
2022-11-08,Distribuidora de Gas del Centro,1.35335
2022-11-08,Naturgy BAN,4.32
2022-11-08,Naturgy NOA,0.9
2022-11-08,Camuzzi Gas del Sur,3.353822
2022-11-08,Camuzzi Gas Pampeana,2.504586
2022-11-08,GasNea,0.30357
2022-11-08,MetroGAS,4.7901
2022-11-08,Litoral Gas,1.557843
2022-11-09,Camuzzi Gas Pampeana,2.505882
2022-11-09,GasNea,0.283023
2022-11-09,Litoral Gas,1.532242
2022-11-09,MetroGAS,4.7832
2022-11-09,Distribuidora de Gas Cuyana,1.197932
2022-11-09,Distribuidora de Gas del Centro,1.353
2022-11-09,Naturgy NOA,0.92
2022-11-09,Naturgy BAN,4.02
2022-11-09,Camuzzi Gas del Sur,3.460469
2022-11-10,Distribuidora de Gas del Centro,1.26761
2022-11-10,Distribuidora de Gas Cuyana,1.173227
2022-11-10,Naturgy BAN,3.95
2022-11-10,MetroGAS,4.5688
2022-11-10,Litoral Gas,1.556859
2022-11-10,Camuzzi Gas Pampeana,2.731691
2022-11-10,Camuzzi Gas del Sur,4.820003
2022-11-10,GasNea,0.30609
2022-11-10,Naturgy NOA,0.9
2022-11-11,GasNea,0.294068
2022-11-11,Naturgy NOA,0.93
2022-11-11,MetroGAS,4.3938
2022-11-11,Naturgy BAN,3.69
2022-11-11,Camuzzi Gas Pampeana,2.856748
2022-11-11,Distribuidora de Gas del Centro,1.237839
2022-11-11,Distribuidora de Gas Cuyana,1.341312
2022-11-11,Litoral Gas,1.648393
2022-11-11,Camuzzi Gas del Sur,5.635908
2022-11-12,Camuzzi Gas Pampeana,3.210339
2022-11-12,GasNea,0.186654
2022-11-12,Distribuidora de Gas Cuyana,1.588798
2022-11-12,MetroGAS,3.9085
2022-11-12,Distribuidora de Gas del Centro,1.162409
2022-11-12,Naturgy BAN,2.68
2022-11-12,Litoral Gas,1.315712
2022-11-12,Naturgy NOA,0.97
2022-11-12,Camuzzi Gas del Sur,6.342303
2022-11-13,MetroGAS,3.6938
2022-11-13,Litoral Gas,1.24836
2022-11-13,Camuzzi Gas Pampeana,3.305159
2022-11-13,GasNea,0.268977
2022-11-13,Naturgy BAN,2.89
2022-11-13,Distribuidora de Gas Cuyana,1.562353
2022-11-13,Distribuidora de Gas del Centro,1.263047
2022-11-13,Camuzzi Gas del Sur,6.298963
2022-11-13,Naturgy NOA,0.82
2022-11-14,Distribuidora de Gas Cuyana,1.209629
2022-11-14,Camuzzi Gas del Sur,5.47798
2022-11-14,Distribuidora de Gas del Centro,1.353407
2022-11-14,Camuzzi Gas Pampeana,2.932472
2022-11-14,MetroGAS,4.8473
2022-11-14,Litoral Gas,1.652293
2022-11-14,Naturgy BAN,4.21
2022-11-14,GasNea,0.396099
2022-11-14,Naturgy NOA,0.96
2022-11-15,Distribuidora de Gas del Centro,1.353407
2022-11-15,MetroGAS,4.4317
2022-11-15,Distribuidora de Gas Cuyana,1.352754
2022-11-15,Naturgy BAN,3.87
2022-11-15,Litoral Gas,1.560389
2022-11-15,Camuzzi Gas Pampeana,2.731389
2022-11-15,Naturgy NOA,0.86
2022-11-15,GasNea,0.360692
2022-11-15,Camuzzi Gas del Sur,4.782679
2022-11-16,MetroGAS,4.132
2022-11-16,Camuzzi Gas del Sur,4.628836
2022-11-16,GasNea,0.287488
2022-11-16,Naturgy NOA,0.77
2022-11-16,Camuzzi Gas Pampeana,2.74759
2022-11-16,Distribuidora de Gas del Centro,1.276461
2022-11-16,Distribuidora de Gas Cuyana,1.294926
2022-11-16,Naturgy BAN,3.47
2022-11-16,Litoral Gas,1.453737
2022-11-17,MetroGAS,4.0457
2022-11-17,Litoral Gas,1.585195
2022-11-17,Naturgy BAN,3.47
2022-11-17,Camuzzi Gas del Sur,4.159056
2022-11-17,Camuzzi Gas Pampeana,2.735219
2022-11-17,Naturgy NOA,0.75
2022-11-17,Distribuidora de Gas Cuyana,1.174906
2022-11-17,GasNea,0.319877
2022-11-17,Distribuidora de Gas del Centro,1.226
2022-11-18,Distribuidora de Gas Cuyana,1.005603
2022-11-18,Naturgy BAN,3.45
2022-11-18,Distribuidora de Gas del Centro,1.087253
2022-11-18,Naturgy NOA,0.75
2022-11-18,Camuzzi Gas del Sur,3.909163
2022-11-18,MetroGAS,4.0502
2022-11-18,GasNea,0.287691
2022-11-18,Camuzzi Gas Pampeana,2.85697
2022-11-18,Litoral Gas,1.280057
2022-11-19,Distribuidora de Gas Cuyana,0.997947
2022-11-19,Distribuidora de Gas del Centro,0.895118
2022-11-19,Naturgy BAN,2.95
2022-11-19,MetroGAS,3.337
2022-11-19,Litoral Gas,0.772329
2022-11-19,Camuzzi Gas del Sur,4.277787
2022-11-19,Naturgy NOA,0.71
2022-11-19,GasNea,0.185085
2022-11-19,Camuzzi Gas Pampeana,2.467243
2022-11-20,Camuzzi Gas del Sur,4.760309
2022-11-20,Distribuidora de Gas Cuyana,1.112978
2022-11-20,Naturgy BAN,2.52
2022-11-20,MetroGAS,3.1833
2022-11-20,Distribuidora de Gas del Centro,0.873696
2022-11-20,Naturgy NOA,0.61
2022-11-20,GasNea,0.118765
2022-11-20,Litoral Gas,0.753911
2022-11-20,Camuzzi Gas Pampeana,2.927561
2022-11-21,Distribuidora de Gas Cuyana,1.257085
2022-11-21,MetroGAS,4.3638
2022-11-21,Naturgy NOA,0.72
2022-11-21,Camuzzi Gas Pampeana,3.43254
2022-11-21,Camuzzi Gas del Sur,4.703256
2022-11-21,GasNea,0.209196
2022-11-21,Litoral Gas,1.137754
2022-11-21,Naturgy BAN,3.37
2022-11-21,Distribuidora de Gas del Centro,1.171711
2022-11-22,Distribuidora de Gas del Centro,1.317001
2022-11-22,Camuzzi Gas Pampeana,2.802588
2022-11-22,Camuzzi Gas del Sur,4.003172
2022-11-22,Naturgy BAN,3.88
2022-11-22,GasNea,0.248017
2022-11-22,Naturgy NOA,0.72
2022-11-22,MetroGAS,4.6139
2022-11-22,Distribuidora de Gas Cuyana,0.982118
2022-11-22,Litoral Gas,1.553456
2022-11-23,Camuzzi Gas Pampeana,2.419178
2022-11-23,MetroGAS,4.3985
2022-11-23,Distribuidora de Gas Cuyana,0.895891
2022-11-23,Naturgy NOA,0.68
2022-11-23,GasNea,0.3414
2022-11-23,Distribuidora de Gas del Centro,1.235263
2022-11-23,Camuzzi Gas del Sur,3.790588
2022-11-23,Naturgy BAN,3.78
2022-11-23,Litoral Gas,1.326742
2022-11-24,GasNea,0.232756
2022-11-24,Naturgy BAN,3.31
2022-11-24,Naturgy NOA,0.7
2022-11-24,MetroGAS,4.0188
2022-11-24,Litoral Gas,1.272348
2022-11-24,Camuzzi Gas del Sur,4.278158
2022-11-24,Distribuidora de Gas del Centro,1.084139
2022-11-24,Camuzzi Gas Pampeana,2.310863
2022-11-24,Distribuidora de Gas Cuyana,0.917061
2022-11-25,Distribuidora de Gas Cuyana,1.230456
2022-11-25,GasNea,0.222431
2022-11-25,Naturgy BAN,3.56
2022-11-25,Litoral Gas,1.221523
2022-11-25,Distribuidora de Gas del Centro,0.87
2022-11-25,Camuzzi Gas Pampeana,2.360939
2022-11-25,MetroGAS,4.2114
2022-11-25,Naturgy NOA,0.7
2022-11-25,Camuzzi Gas del Sur,4.409001
2022-11-26,Distribuidora de Gas del Centro,0.608
2022-11-26,Litoral Gas,0.238801
2022-11-26,Naturgy NOA,0.68
2022-11-26,Naturgy BAN,2.88
2022-11-26,Camuzzi Gas Pampeana,2.303281
2022-11-26,MetroGAS,3.3892
2022-11-26,GasNea,0.097782
2022-11-26,Camuzzi Gas del Sur,3.593632
2022-11-26,Distribuidora de Gas Cuyana,0.921
2022-11-27,Camuzzi Gas del Sur,3.147201
2022-11-27,Distribuidora de Gas Cuyana,0.717568
2022-11-27,MetroGAS,3.0336
2022-11-27,GasNea,0.315124
2022-11-27,Distribuidora de Gas del Centro,0.71841
2022-11-27,Naturgy NOA,0.67
2022-11-27,Naturgy BAN,2.38
2022-11-27,Litoral Gas,0.895343
2022-11-27,Camuzzi Gas Pampeana,2.048241
2022-11-28,Naturgy NOA,0.69
2022-11-28,GasNea,0.260167
2022-11-28,MetroGAS,3.7744
2022-11-28,Litoral Gas,1.194872
2022-11-28,Distribuidora de Gas Cuyana,0.969046
2022-11-28,Naturgy BAN,2.89
2022-11-28,Camuzzi Gas Pampeana,2.032049
2022-11-28,Camuzzi Gas del Sur,3.12022
2022-11-28,Distribuidora de Gas del Centro,0.918283
2022-11-29,Distribuidora de Gas del Centro,0.973596
2022-11-29,Distribuidora de Gas Cuyana,0.955793
2022-11-29,Naturgy BAN,3.07
2022-11-29,Naturgy NOA,0.69
2022-11-29,Camuzzi Gas del Sur,3.905594
2022-11-29,MetroGAS,3.8343
2022-11-29,Camuzzi Gas Pampeana,1.68464
2022-11-29,Litoral Gas,1.404793
2022-11-29,GasNea,0.211967
2022-11-30,Camuzzi Gas Pampeana,2.390211
2022-11-30,GasNea,0.14202
2022-11-30,Distribuidora de Gas Cuyana,1.04588
2022-11-30,Litoral Gas,1.439072
2022-11-30,Distribuidora de Gas del Centro,1.058754
2022-11-30,Naturgy BAN,3.08
2022-11-30,Camuzzi Gas del Sur,3.479045
2022-11-30,MetroGAS,3.7066
2022-11-30,Naturgy NOA,0.71
2022-12-01,Camuzzi Gas del Sur,4.0225
2022-12-01,Litoral Gas,1.403588
2022-12-01,Distribuidora de Gas Cuyana,0.870168
2022-12-01,Naturgy BAN,3.72
2022-12-01,GasNea,0.220949
2022-12-01,Camuzzi Gas Pampeana,2.852339
2022-12-01,MetroGAS,4.4029
2022-12-01,Distribuidora de Gas del Centro,1.146383
2022-12-01,Naturgy NOA,0.75
2022-12-02,Camuzzi Gas del Sur,3.470866
2022-12-02,Distribuidora de Gas Cuyana,1.349104
2022-12-02,Camuzzi Gas Pampeana,2.037576
2022-12-02,Distribuidora de Gas del Centro,0.986326
2022-12-02,Naturgy BAN,3.58
2022-12-02,MetroGAS,4.1991
2022-12-02,Naturgy NOA,0.72
2022-12-02,GasNea,0.184422
2022-12-02,Litoral Gas,1.207179
2022-12-03,Distribuidora de Gas Cuyana,1.08866
2022-12-03,Litoral Gas,1.235567
2022-12-03,MetroGAS,3.5026
2022-12-03,Naturgy BAN,2.82
2022-12-03,GasNea,0.124514
2022-12-03,Camuzzi Gas del Sur,3.652739
2022-12-03,Camuzzi Gas Pampeana,2.029388
2022-12-03,Naturgy NOA,0.68
2022-12-03,Distribuidora de Gas del Centro,0.716183
2022-12-04,GasNea,0.149442
2022-12-04,Distribuidora de Gas Cuyana,0.85877
2022-12-04,Naturgy BAN,2.42
2022-12-04,MetroGAS,2.6784
2022-12-04,Camuzzi Gas del Sur,3.501887
2022-12-04,Distribuidora de Gas del Centro,0.616001
2022-12-04,Naturgy NOA,0.6
2022-12-04,Camuzzi Gas Pampeana,1.710316
2022-12-04,Litoral Gas,0.80727
2022-12-05,MetroGAS,3.5527
2022-12-05,Distribuidora de Gas Cuyana,0.899396
2022-12-05,Litoral Gas,1.300034
2022-12-05,Naturgy BAN,2.92
2022-12-05,GasNea,0.240691
2022-12-05,Camuzzi Gas del Sur,3.980652
2022-12-05,Distribuidora de Gas del Centro,1.152918
2022-12-05,Naturgy NOA,0.66
2022-12-05,Camuzzi Gas Pampeana,1.898012
2022-12-06,Naturgy NOA,0.64
2022-12-06,MetroGAS,3.516
2022-12-06,Distribuidora de Gas Cuyana,0.896792
2022-12-06,Litoral Gas,2.652
2022-12-06,GasNea,0.314395
2022-12-06,Camuzzi Gas del Sur,4.243755
2022-12-06,Naturgy BAN,3.12
2022-12-06,Distribuidora de Gas del Centro,1.068782
2022-12-06,Camuzzi Gas Pampeana,2.002433
2022-12-07,MetroGAS,3.3871
2022-12-07,Distribuidora de Gas Cuyana,0.810026
2022-12-07,Distribuidora de Gas del Centro,1.136958
2022-12-07,Naturgy BAN,3.09
2022-12-07,GasNea,0.213015
2022-12-07,Camuzzi Gas del Sur,4.36596
2022-12-07,Naturgy NOA,0.65
2022-12-07,Litoral Gas,2.238776
2022-12-07,Camuzzi Gas Pampeana,2.100384
2022-12-08,MetroGAS,2.704
2022-12-08,GasNea,0.178051
2022-12-08,Naturgy NOA,0.58
2022-12-08,Litoral Gas,1.075993
2022-12-08,Distribuidora de Gas Cuyana,0.882506
2022-12-08,Distribuidora de Gas del Centro,0.802671
2022-12-08,Camuzzi Gas Pampeana,1.987778
2022-12-08,Naturgy BAN,2.1
2022-12-08,Camuzzi Gas del Sur,4.013658
2022-12-09,Camuzzi Gas Pampeana,1.605569
2022-12-09,Camuzzi Gas del Sur,3.624559
2022-12-09,Naturgy BAN,2.14
2022-12-09,Distribuidora de Gas del Centro,0.562468
2022-12-09,Distribuidora de Gas Cuyana,0.674673
2022-12-09,MetroGAS,2.4176
2022-12-09,Litoral Gas,0.651681
2022-12-09,Naturgy NOA,0.6
2022-12-09,GasNea,0.108458
2022-12-10,GasNea,0.077787
2022-12-10,Camuzzi Gas del Sur,3.742621
2022-12-10,Camuzzi Gas Pampeana,2.124286
2022-12-10,Naturgy NOA,0.66
2022-12-10,MetroGAS,2.9029
2022-12-10,Litoral Gas,0.746256
2022-12-10,Distribuidora de Gas Cuyana,0.987401
2022-12-10,Naturgy BAN,2.35
2022-12-10,Distribuidora de Gas del Centro,0.684952
2022-12-11,Camuzzi Gas del Sur,3.794877
2022-12-11,Naturgy NOA,0.62
2022-12-11,Litoral Gas,0.741112
2022-12-11,GasNea,0.143782
2022-12-11,Camuzzi Gas Pampeana,1.750015
2022-12-11,Naturgy BAN,2.28
2022-12-11,Distribuidora de Gas del Centro,0.732584
2022-12-11,Distribuidora de Gas Cuyana,0.77046
2022-12-11,MetroGAS,2.5015
2022-12-12,Camuzzi Gas del Sur,4.186363
2022-12-12,Distribuidora de Gas Cuyana,0.988309
2022-12-12,Distribuidora de Gas del Centro,0.946088
2022-12-12,Naturgy NOA,0.75
2022-12-12,GasNea,0.293931
2022-12-12,Camuzzi Gas Pampeana,2.296649
2022-12-12,Litoral Gas,1.371691
2022-12-12,Naturgy BAN,3.28
2022-12-12,MetroGAS,3.7489
2022-12-13,Camuzzi Gas del Sur,4.276344
2022-12-13,MetroGAS,3.6518
2022-12-13,Distribuidora de Gas del Centro,1.025987
2022-12-13,Naturgy BAN,3.12
2022-12-13,Distribuidora de Gas Cuyana,0.54
2022-12-13,Camuzzi Gas Pampeana,2.112004
2022-12-13,Naturgy NOA,0.89
2022-12-13,Litoral Gas,1.118236
2022-12-13,GasNea,0.270772
2022-12-14,Camuzzi Gas del Sur,3.986677
2022-12-14,Distribuidora de Gas del Centro,0.957959
2022-12-14,Litoral Gas,1.402587
2022-12-14,Naturgy NOA,0.86
2022-12-14,Camuzzi Gas Pampeana,1.702839
2022-12-14,MetroGAS,3.7071
2022-12-14,Distribuidora de Gas Cuyana,0.868385
2022-12-14,Naturgy BAN,3.08
2022-12-14,GasNea,0.330136
2022-12-15,Camuzzi Gas Pampeana,1.767983
2022-12-15,Litoral Gas,1.277652
2022-12-15,Distribuidora de Gas Cuyana,1.087155
2022-12-15,Naturgy BAN,3.31
2022-12-15,GasNea,0.171106
2022-12-15,Distribuidora de Gas del Centro,0.869386
2022-12-15,Naturgy NOA,0.9
2022-12-15,MetroGAS,4.3108
2022-12-15,Camuzzi Gas del Sur,4.031599
2022-12-16,Camuzzi Gas Pampeana,2.473296
2022-12-16,GasNea,0.208172
2022-12-16,Naturgy NOA,0.94
2022-12-16,Litoral Gas,0.745974
2022-12-16,MetroGAS,4.1062
2022-12-16,Distribuidora de Gas Cuyana,1.197701
2022-12-16,Distribuidora de Gas del Centro,1.000432
2022-12-16,Camuzzi Gas del Sur,3.305703
2022-12-16,Naturgy BAN,3.43
2022-12-17,Camuzzi Gas del Sur,3.013382
2022-12-17,Distribuidora de Gas Cuyana,1.120309
2022-12-17,Distribuidora de Gas del Centro,0.921863
2022-12-17,Camuzzi Gas Pampeana,2.241955
2022-12-17,Naturgy BAN,2.93
2022-12-17,GasNea,0.175672
2022-12-17,Litoral Gas,0.896846
2022-12-17,Naturgy NOA,0.96
2022-12-17,MetroGAS,3.6032
2022-12-18,Distribuidora de Gas del Centro,0.758243
2022-12-18,Naturgy BAN,2.31
2022-12-18,Distribuidora de Gas Cuyana,0.678989
2022-12-18,Naturgy NOA,0.69
2022-12-18,Camuzzi Gas Pampeana,1.883093
2022-12-18,Litoral Gas,0.802235
2022-12-18,GasNea,0.185874
2022-12-18,MetroGAS,2.7985
2022-12-18,Camuzzi Gas del Sur,3.011555
2022-12-19,Distribuidora de Gas Cuyana,0.864575
2022-12-19,Naturgy BAN,3.19
2022-12-19,GasNea,0.23757
2022-12-19,Distribuidora de Gas del Centro,0.960932
2022-12-19,Naturgy NOA,0.86
2022-12-19,Camuzzi Gas Pampeana,1.629192
2022-12-19,MetroGAS,3.7123
2022-12-19,Litoral Gas,1.183102
2022-12-19,Camuzzi Gas del Sur,2.901859
2022-12-20,Distribuidora de Gas Cuyana,0.847805
2022-12-20,Naturgy NOA,0.87
2022-12-20,Naturgy BAN,2.87
2022-12-20,Distribuidora de Gas del Centro,0.74121
2022-12-20,GasNea,0.305237
2022-12-20,MetroGAS,3.1321
2022-12-20,Camuzzi Gas del Sur,2.932249
2022-12-20,Camuzzi Gas Pampeana,1.683662
2022-12-20,Litoral Gas,1.162147
2022-12-21,Distribuidora de Gas del Centro,1.086453
2022-12-21,Naturgy BAN,3.31
2022-12-21,Naturgy NOA,0.89
2022-12-21,Camuzzi Gas del Sur,2.889208
2022-12-21,Camuzzi Gas Pampeana,1.933579
2022-12-21,Litoral Gas,1.21289
2022-12-21,MetroGAS,3.6823
2022-12-21,Distribuidora de Gas Cuyana,1.022116
2022-12-21,GasNea,0.306281
2022-12-22,Distribuidora de Gas Cuyana,0.979238
2022-12-22,GasNea,0.362607
2022-12-22,Litoral Gas,1.237729
